,video_id,comment,comment_cleaned
986,aPI5TmdVZCk,A fight between two brothers can be the most ferocious. A point in case is the fight between Cain and Abel. May these two find peace because the land is big for both peoples,a fight between two brothers can be the most ferocious. a point in case is the fight between cain and abel. may these two find peace because the land is big for both peopl
987,aPI5TmdVZCk,"Your video is an enduring wellspring of motivation! - ""Every setback is a chance to acquire wisdom..""","your video is an enduring wellspring of motivation! - ""every setback is a chance to acquire wisdom.."""
988,sZAneAxW7j0,Here because of the recent bombings. Praying for everyone caught in the cross fire 🙏🏽🙏🏽,here because of the recent bombings. praying for everyone caught in the cross fire 🙏🏽🙏🏽
989,sZAneAxW7j0,"Innocent people should not be tortured, harrassed or killed as an act of vengeance.","innocent people should not be tortured, harrassed or killed as an act of vengeance."
990,sZAneAxW7j0,"""We must learn to live together as brothers or perish together as fools.""
 
 Martin Luther King, Jr","""we must learn to live together as brothers or perish together as fools.""
 
 martin luther king, jr"
991,sZAneAxW7j0,An eye for an eye makes the whole world blind.,an eye for an eye makes the whole world blind.
992,sZAneAxW7j0,"9 years later, it has escalated further. Innocent civilians paying the highest price on both sides. Break the cycle of hate. Let it end with you. Not because the enemy deserves it, but because your children do. Peace to all 🙏🙏","9 years later, it has escalated further. innocent civilians paying the highest price on both sides. break the cycle of hate. let it end with you. not because the enemy deserves it, but because your children do. peace to all 🙏🙏"
993,sZAneAxW7j0,After 9 years… this happened again 😢,after 9 years… this happened again 😢
994,sZAneAxW7j0,"3 people are killed, ends with an invasion","3 people are killed, ends with an invas"
995,sZAneAxW7j0,the fact that anyone gets their news from this frightens me,the fact that anyone gets their news from this frightens m
996,w_nOdZ-voak,"Age Restricial, Video Reav and Redded","age restricial, video reav and red"
997,w_nOdZ-voak,Oh my God!!!!!!!! Teachers at clg also won't explain like the way you did!!!!!! Amazing !!!! Very informative.....Keep posting videos like this !!!❤,oh my god!!!!!!!! teachers at clg also won't explain like the way you did!!!!!! amazing !!!! very informative.....keep posting videos like this !!!❤
998,w_nOdZ-voak,Anna explained to youth that is not known about Israel nowadays. My hope is that it is more dangerous than the hatred of hate even after it is known. Hope to get peace soon.,anna explained to youth that is not known about israel nowadays. my hope is that it is more dangerous than the hatred of hate even after it is known. hope to get peace soon.
999,w_nOdZ-voak,"21:15 ""Winning in Battle Not Everyone Loosers What"" Well Said Anna","21:15 ""winning in battle not everyone loosers what"" well said anna"
1000,w_nOdZ-voak,"Excellent..Excellent video. You summarized it beautifully. I didn’t see anyone else mentioning history right from Solomon time till to date. With editing, apt inserts and graphics you presented it amazingly. 99% of Indians do not have much understanding of all the things you mentioned. Whoever watches this video, you brought them all to full knowledge and understanding. Extraordinary brother!!!! 👏🏼👏🏼👏🏼","excellent..excellent video. you summarized it beautifully. i didn’t see anyone else mentioning history right from solomon time till to date. with editing, apt inserts and graphics you presented it amazingly. 99% of indians do not have much understanding of all the things you mentioned. whoever watches this video, you brought them all to full knowledge and understanding. extraordinary brother!!!! 👏🏼👏🏼👏🏼"
1001,w_nOdZ-voak,Nenu Israel Telviv Lo untanu Still Ikkada Situation Normal ga aite ledu. But Memu Safe ga unnam. Maku Indian Embassy Support Undi Israel Authorities Ippati varaku indians Ikkada safe ga ne unnaru,nenu israel telviv lo untanu still ikkada situation normal ga aite ledu. but memu safe ga unnam. maku indian embassy support undi israel authorities ippati varaku indians ikkada safe ga ne unnaru
1002,w_nOdZ-voak,Very well explained Kranti .. I have found a lot of questions that I can't answer about Israel ...,very well explained kranti .. i have found a lot of questions that i can't answer about israel ...
1003,w_nOdZ-voak,"Very well explained, looking for more such historical videos. It's more clear than Kuku fm podcast. Thanks so much!!","very well explained, looking for more such historical videos. it's more clear than kuku fm podcast. thanks so much!!"
1004,w_nOdZ-voak,"Really a great video brother , explained each and every pin of the Israel and Palestine war situations. India needs Peace , Supports for Peace.
well done Kranthi..!","really a great video brother , explained each and every pin of the israel and palestine war situations. india needs peace , supports for peace.
well done kranthi..!"
1005,qNoxt-I6MOY,Now this two year old video !! should be enough for those who wondering or looking for the context of what happened on 7 October,now this two year old video !! should be enough for those who wondering or looking for the context of what happened on 7 octob
1006,qNoxt-I6MOY,"No the people of Gaza innocent people are suffering, it's suffering that begets more suffering it's an inescapable pattern of more and more violence! God please protect the children! ❤","no the people of gaza innocent people are suffering, it's suffering that begets more suffering it's an inescapable pattern of more and more violence! god please protect the children! ❤"
1007,qNoxt-I6MOY,"My heart is breaking. I have no words. Lords have mercy on Your people. Let there be understanding, peace amoung the neighborhood. We pray 🙏","my heart is breaking. i have no words. lords have mercy on your people. let there be understanding, peace amoung the neighborhood. we pray 🙏"
